taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
447507	species	Laetiporus versisporus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
500513	species	Laetiporus cincinnatus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
447506	varietas	Laetiporus sulphureus var. sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
5630	species	Laetiporus sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
1882436	varietas	Lepista sordida var. aianthina		Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.058013916015625
123925	species	Lepista sordida		Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.058013916015625
1385759	species	Mucor alboater	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi	Eukaryota	0.0369873046875
105697	species	Mucor piriformis	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi	Eukaryota	0.0369873046875
63146	species	Calocera viscosa	Dacrymycetaceae	Dacrymycetales	Dacrymycetes	Basidiomycota	Fungi	Eukaryota	0.029998779296875
280321	varietas	Pleurotus eryngii var. eryngii	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
228215	varietas	Pleurotus eryngii var. ferulae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
662516	varietas	Pleurotus eryngii var. elaeoselini	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
5323	species	Pleurotus eryngii	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
879823	species	Pleurotus tuoliensis	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
228220	varietas	Pleurotus fuscus var. ferulae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.04998779296875
228219	species	Pleurotus fuscus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.04998779296875
1553014	species	Abraeus perpusillus	Histeridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.95751953125
71959	species	Pleurotus purpureo-olivaceus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
181926	species	Pleurotus australis	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
98349	species	Pleurotus sapidus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
5321	species	Pleurotus cornucopiae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
188765	morph	Pleurotus sp. 'Florida'	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
188764	varietas	Pleurotus ostreatus var. ostreatus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
5322	species	Pleurotus ostreatus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
47427	species	Armillaria gallica	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.083984375
78070	species	Platismatia glauca	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi	Eukaryota	0.0679931640625
27328	species	Metschnikowia zobellii	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	0.0160064697265625
27328	species	Metschnikowia zobellii	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	0.0160064697265625
447507	species	Laetiporus versisporus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
500513	species	Laetiporus cincinnatus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
447506	varietas	Laetiporus sulphureus var. sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
5630	species	Laetiporus sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
483950	species	Acanthosoma haemorrhoidale	Acanthosomatidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
758714	species	Acleris rhombana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
758707	species	Acleris ferrugana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
105696	species	Epicoccum nigrum	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	0.039764404296875
758706	species	Acleris emargana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
71959	species	Pleurotus purpureo-olivaceus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
181926	species	Pleurotus australis	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
98349	species	Pleurotus sapidus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
5321	species	Pleurotus cornucopiae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
188765	morph	Pleurotus sp. 'Florida'	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
188764	varietas	Pleurotus ostreatus var. ostreatus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
5322	species	Pleurotus ostreatus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.032989501953125
483950	species	Acanthosoma haemorrhoidale	Acanthosomatidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
938171	species	Abrostola tripartita	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
2082123	varietas	Flammulina velutipes var. lupinicola	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.0360107421875
70293	varietas	Flammulina velutipes var. lactea	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.0360107421875
38945	species	Flammulina velutipes	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.0360107421875
758705	species	Acleris cristana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
938171	species	Abrostola tripartita	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
758717	species	Acleris sparsana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
758717	species	Acleris sparsana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1100900	species	Acrobasis consociella	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
317029	species	Trichoderma pseudokoningii	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	0.040008544921875
174074	species	Cladonia squamosa	Cladoniaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi	Eukaryota	0.035003662109375
317029	species	Trichoderma pseudokoningii	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	0.040008544921875
174074	species	Cladonia squamosa	Cladoniaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi	Eukaryota	0.035003662109375
758705	species	Acleris cristana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
192525	varietas	Agaricus bisporus var. eurotetrasporus	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.031005859375
192524	varietas	Agaricus bisporus var. burnettii	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.031005859375
2082098	varietas	Agaricus bisporus var. avellaneus	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.031005859375
192523	varietas	Agaricus bisporus var. bisporus	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.031005859375
5341	species	Agaricus bisporus	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.031005859375
78070	species	Platismatia glauca	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi	Eukaryota	0.0679931640625
105696	species	Epicoccum nigrum	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	0.039764404296875
938171	species	Abrostola tripartita	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
230765	species	Leucocybe candicans	Lyophyllaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
2587445	species	Hericium novae-zealandiae	Hericiaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.043487548828125
100756	species	Hericium coralloides	Hericiaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.043487548828125
758717	species	Acleris sparsana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1385759	species	Mucor alboater	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi	Eukaryota	0.0369873046875
105697	species	Mucor piriformis	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi	Eukaryota	0.0369873046875
878967	species	Ablattaria laevigata	Silphidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875
230765	species	Leucocybe candicans	Lyophyllaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
483950	species	Acanthosoma haemorrhoidale	Acanthosomatidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
447507	species	Laetiporus versisporus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
500513	species	Laetiporus cincinnatus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
447506	varietas	Laetiporus sulphureus var. sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
5630	species	Laetiporus sulphureus	Laetiporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.040985107421875
179392	species	Paradendryphiella salina	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	0.03448486328125
280321	varietas	Pleurotus eryngii var. eryngii	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
228215	varietas	Pleurotus eryngii var. ferulae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
662516	varietas	Pleurotus eryngii var. elaeoselini	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
5323	species	Pleurotus eryngii	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.050994873046875
879823	species	Pleurotus tuoliensis	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.037506103515625
228220	varietas	Pleurotus fuscus var. ferulae	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.04998779296875
228219	species	Pleurotus fuscus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi	Eukaryota	0.04998779296875
758706	species	Acleris emargana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
758706	species	Acleris emargana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
758714	species	Acleris rhombana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
27328	species	Metschnikowia zobellii	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	0.0160064697265625
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
104476	species	Agriopis aurantiaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
987859	species	Acronicta aceris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1271715	species	Agapetus fuscipes	Glossosomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1918022	species	Actia lamia	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70703125
115343	species	Adalia decempunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
7084	species	Adalia bipunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
1511221	species	Aelia acuminata	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
1857958	species	Agonopterix subpropinquella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
987859	species	Acronicta aceris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1660579	species	Agriphila geniculea	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
1511221	species	Aelia acuminata	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
699887	species	Adicella reducta	Leptoceridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1511221	species	Aelia acuminata	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
1594225	species	Agonopterix ocellana	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1857958	species	Agonopterix subpropinquella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
292458	species	Agriotes lineatus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4501953125
7084	species	Adalia bipunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
753146	species	Acronicta rumicis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1073575	species	Agonopterix heracliana	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
229377	species	Aeshna mixta	Aeshnidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	1.76953125
1100900	species	Acrobasis consociella	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
1594225	species	Agonopterix ocellana	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1594222	species	Agonopterix arenella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
107770	species	Agabus bipustulatus	Dytiscidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.115234375
104476	species	Agriopis aurantiaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
1100902	species	Acrobasis repandana	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
346688	species	Agriotes acuminatus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4501953125
1594222	species	Agonopterix arenella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
753146	species	Acronicta rumicis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
190331	species	Agriopis marginaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
229377	species	Aeshna mixta	Aeshnidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	1.76953125
229377	species	Aeshna mixta	Aeshnidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	1.76953125
1857958	species	Agonopterix subpropinquella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1594225	species	Agonopterix ocellana	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1660579	species	Agriphila geniculea	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
1594222	species	Agonopterix arenella	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1918022	species	Actia lamia	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70703125
1100904	species	Agapeta hamana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1869417	species	Agonopterix alstromeriana	Depressariidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
753146	species	Acronicta rumicis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
877763	species	Acupalpus exiguus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
1511221	species	Aelia acuminata	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
7084	species	Adalia bipunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
115343	species	Adalia decempunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
104476	species	Agriopis aurantiaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
115343	species	Adalia decempunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875
292458	species	Agriotes lineatus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4501953125
1553047	species	Agrilus sulcicollis	Buprestidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125
987859	species	Acronicta aceris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
210248	species	Acrocera orbiculus	Acroceridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.529296875
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
1857961	species	Agrotis puta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875
1660579	species	Agriphila geniculea	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
1594226	species	Agriphila tristella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
195168	species	Agrypnus murinus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375
231887	species	Amblyteles armatorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
988056	species	Allophyes oxyacanthae	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
2850632	species	Alysia manducator	Braconidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.1600341796875
987866	species	Agrochola circellaris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1857961	species	Agrotis puta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875
1594226	species	Agriphila tristella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
987872	species	Agrochola macilenta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
689058	species	Amphipyra tragopoginis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
214030	species	Anaplectoides prasina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875
295995	species	Anaspis maculata	Scraptiidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.409912109375
987872	species	Agrochola macilenta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1411666	species	Andrena dorsata	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
231887	species	Amblyteles armatorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
76990	species	Ancistrocerus nigricornis	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2249755859375
703254	species	Anatis ocellata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.740234375
195168	species	Agrypnus murinus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375
465493	species	Andrena cineraria	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
987877	species	Amphipyra berbera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
446528	species	Anabolia nervosa	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
2566270	species	Anarsia innoxiella	Gelechiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
76990	species	Ancistrocerus nigricornis	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2249755859375
433021	species	Anaspis frontalis	Scraptiidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.409912109375
76990	species	Ancistrocerus nigricornis	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2249755859375
572809	species	Agriphila straminella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
689058	species	Amphipyra tragopoginis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
1411666	species	Andrena dorsata	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
987877	species	Amphipyra berbera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
214030	species	Anaplectoides prasina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875
703254	species	Anatis ocellata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.740234375
231887	species	Amblyteles armatorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
1857961	species	Agrotis puta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875
689058	species	Amphipyra tragopoginis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
1594226	species	Agriphila tristella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
1411666	species	Andrena dorsata	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
987866	species	Agrochola circellaris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
988056	species	Allophyes oxyacanthae	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
987866	species	Agrochola circellaris	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
988056	species	Allophyes oxyacanthae	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
446528	species	Anabolia nervosa	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
231887	species	Amblyteles armatorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
572809	species	Agriphila straminella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
987872	species	Agrochola macilenta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
465493	species	Andrena cineraria	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
143724	species	Amphinemura sulcicollis	Nemouridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
195168	species	Agrypnus murinus	Elateridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375
987877	species	Amphipyra berbera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.91015625
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
207147	species	Aphodius erraticus	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.419921875
227532	species	Anthocharis cardamines	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
1667466	species	Anoplius nigerrimus	Pompilidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51513671875
987886	species	Apamea scolopacina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
1190802	species	Andrena minutula	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
934915	species	Apeira syringaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
444401	species	Andrena haemorrhoa	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
103414	species	Anomoia purmunda	Tephritidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.97021484375
1190802	species	Andrena minutula	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
444401	species	Andrena haemorrhoa	Andrenidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
2795564	species	Maniola hyperantus	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
259846	species	Anthomyia pluvialis	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
280209	species	Aphelocheirus aestivalis	Aphelocheiridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.9296875
207151	species	Aphodius fossor	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.419921875
875885	species	Apamea monoglypha	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
207147	species	Aphodius erraticus	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.419921875
137477	species	Delia florilega	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
670583	species	Anthomyia liturata	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
875885	species	Apamea monoglypha	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
227532	species	Anthocharis cardamines	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
2795564	species	Maniola hyperantus	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
